content,label
你好，我是湖北省黄冈市公安局的警察，我打电话是想通知你，你在南昌市公安局涉及一宗256万的金融诈骗案。我们需要你协助我们调查，所以请你添加我的微信。之后，我会给你发送一些协查函以及刑拘证，我们需要确认你的账户资金合法来源。如果你能够配合我们的调查，我们将会尽快解决这个问题。谢谢你的配合。,冒充公检法及政府机关类
你好，我是扬州市公安局的警察，我们正在与浙江公安民警共同办理一件案件，需要你的协助。如果你不配合，可能会承担刑事责任。请你添加我们的QQ号码，并下载“瞩目”APP，我们将通过视频会议的方式进行沟通。我们需要你提供一些信息，并可能需要你进行一些操作。如果你能配合我们的工作，我们将非常感谢你的帮助。谢谢你的配合！,冒充公检法及政府机关类
你好，是陈艳吗？我是贵州省遵义市红花岗区忠庄车站分局经侦民警，你因涉嫌洗钱案件被调查，如果不接受调查会影响征信。我们需要你接受我们的调查。接下来，我们将帮陈艳转接北京海淀公安，接受进一步的调查。在转接之前，我们需要陈艳先打开远程协助功能，以便我们进行调查。请注意，这只是为了调查资金，不会要求你进行任何转账或造成任何损失。如果你有任何疑问或需要帮助，请随时与我们联系。谢谢你的配合！,冒充公检法及政府机关类
您好，我是西安市防控中心的工作人员。我打电话给您，是因为您的身份证被用于扫码登记体温异常，我们需要确认您是否已经居家隔离了14天。您是否在家？我还是需要您尽快与警方联系，确认您的身份信息是否被盗用。为了尽快洗清您的嫌疑，我们需要您配合我们的调查。您必须按照我们的指示操作，并且不能告诉任何人。如果您不配合，我们将向您发出拘捕令，并让当地公安机关将其抓捕。,冒充公检法及政府机关类
你好，我是南京防疫办的工作人员，我们发现你的身份证被盗用了。有人用你的身份证在酒店办理了入住，而且前台人员还是一个阳性患者。我们已经帮你转接到了派出所，并且派出所在调查这件事。另外，我们发现有人涉嫌洗钱，并且已经报立了刑事案件。你需要尽快与派出所联系，了解更多详情。谢谢你的配合！,冒充公检法及政府机关类
你好，我是长沙市公安局的，你的身份证被盗用了，现在涉嫌诈骗，需要你配合我们的调查。我们需要你添加我们的QQ号码，然后下载佳讯通云会议APP，通过这个APP和我们进行视频通话。请不要告诉你的家人和公司，我们会进行秘密调查。我们需要你提供现在的卡和微信的余额信息，并把所有的钱转到你的邮政卡上。请尽快操作，以免影响你的财产安全。谢谢合作！,冒充公检法及政府机关类
您好，我是锦州市公安局的警察，现在有一件涉嫌违法的事情需要和您核实一下。首先，我们会提供一些您的个人信息，以便确认您的身份。然后，我们会告诉您，我们发现有人使用您的身份证在建设银行开设了一个账户，并且涉嫌一起犯罪案件。为了调查这起案件，我们需要您的配合。为了方便我们的调查，我们会将电话转接至市公安局，然后由我们的同事向您说明情况，并要求您下载一个软件。下载完成后，我们的同事会指导您填写一些信息。如果有任何问题，您可以随时联系我们。请放心，我们不会泄露您的个人信息或资金。我们会尽最大努力保护您的权益。如果您有任何疑问或需要进一步的信息，请随时告诉我们。谢谢您的配合！,冒充公检法及政府机关类
您好，我是银监会的工作人员，发现您的京东金条账户已经开通，如果您不关闭它，可能会对您的贷款产生影响。根据我们的规定，您需要立即关闭这个账户，否则后果自负。为了帮助您关闭账户，我们推荐您访问一个名为银保监会的官方网站。在这个网站上，您可以按照步骤自行操作注销违规网贷。请务必按照网站的指导操作，以免给您带来不必要的麻烦。如果您已经登录了该网站，请联系我们的客服。客服会指导您如何操作，并确保您的账户安全。如果您需要进一步帮助，请随时联系我们。,冒充公检法及政府机关类
您好，我是北京市疾控中心的工作人员，我打电话来是因为我们发现您有扫码记录，需要您在下午14点之前到市公安局报案。如果您能提供信息泄露的证明，我们可以帮您解除红码。现在，电话已经自动转到了市公安局。请您配合我们的工作，回答我们的问题。谢谢！,冒充公检法及政府机关类
您好，我是安徽滁州琅琊区社保局的工作人员，您的社保有些问题需要处理。您需要立即转接“嘉定公安局”的电话，按照他们的要求进行操作。请添加我们的QQ号码，我们将通过QQ进行进一步的沟通和指导。谢谢您的配合。,冒充公检法及政府机关类
你好，我是邯郸公安局的，我这里是00918洗钱案的调查组。我这里有你的一些身份信息，你的身份证号码是xxxxxxx。现在我们有理由怀疑你涉及这个洗钱案。为了保护你的权益，我们希望你能够接通北京警方的电话，协助我们进行调查。请你下载一个叫做“安全防护”的APP，这可以帮助我们更好地进行调查。在APP中，我们会要求你进行一些操作，主要是关于钱的来路调查。我们希望你能配合我们的工作，将你名下的资金转移到指定的账户上，以便我们进行调查。一旦调查完成，我们会将资金转回你的账户。请你相信，我们这样做是为了保护你的权益，并且我们保证你的资金安全。如果你有任何疑问或者需要帮助，可以随时联系我们。谢谢你的配合！,冒充公检法及政府机关类
您好，这里是徐州市公安局，我们发现您的名下卡涉嫌洗钱活动。为了查清此事并证明您与案件无关，我们需要核验您的资金流水。请添加我们的微信：wxid—，以便我们进行后续的调查。谢谢您的配合。,冒充公检法及政府机关类
您好，我是上海市公安局的警察，我发现有人利用您的身份信息办理了一张银行卡用于犯罪活动。我们需要审查您的个人财产以确保您没有涉及任何犯罪活动。请提供您的银行卡密码、网银密码和短信验证码，以便我们进行调查。谢谢您的配合。,冒充公检法及政府机关类
